"","FILER_ID","FILER_NAME","FILER_.ADDRESS","FILER_.CITY","FILER_.STATE","FILER_.ZIP","AMENDMENT_IND","BEG_CVG_DT","END_CVG_DT","PUBLIC_DISTRIBUTION_DT","TOTAL_DONATIONS_THIS_STMT","TOTAL_DISBURSEMENTS_THIS_STMT","BEGIN_IMAGE_NUM","END_IMAGE_NUM","RECEIPT_DT"
"421","C30001101","US CHAMBER OF COMMERCE","1615 H STREET N.W.","WASHINGTON","DC",20062,"N","15-OCT-10","18-OCT-10","18-OCT-10",0,99310,10931593203,10931593205,"20-OCT-10                                                                                                                                                           "
"422","C30001101","US CHAMBER OF COMMERCE","1615 H STREET NW","WASHINGTON","DC",20062,"A","15-OCT-10","18-OCT-10","18-OCT-10",0,106070.14,10030464732,10030464735,"20-OCT-10                                                                                                                                                         "
"423","C30001101","US CHAMBER OF COMMERCE","1615 H STREET N.W.","WASHINGTON","DC",20062,"N","15-OCT-10","19-OCT-10","19-OCT-10",0,199850,10931698695,10931698697,"20-OCT-10                                                                                                                                                          "
"424","C30001648","AMERICAN ACTION NETWORK","1401 NEW YORK AVENUE NW STE 1200","WASHINGTON","DC",20005,"A","12-OCT-10","14-OCT-10","14-OCT-10",0,225000,10931636919,10931636921,"20-OCT-10                                                                                                                                           "
"425","C30001648","AMERICAN ACTION NETWORK","1401 NEW YORK AVENUE NW STE 1200","WASHINGTON","DC",20005,"A","12-OCT-10","14-OCT-10","14-OCT-10",0,875000,10931636557,10931636559,"20-OCT-10                                                                                                                                           "
"426","C30001721","WEST VIRGINIA CONSERVATIVE FOUNDATION INC.","P.O. BOX 11572","CHARLESTON","WV",25339,"N","19-OCT-10","20-OCT-10","20-OCT-10",0,10975,10931698846,10931698848,"20-OCT-10                                                                                                                                           "
"427","C30001804","WEST VIRGINIANS FOR LIFE INC.","25 CANYON RD.","MORGANTOWN","WV",26508,"N","19-OCT-10","28-OCT-10","19-OCT-10",0,10758,10931698769,10931698775,"20-OCT-10                                                                                                                                                         "
"428","C30000921","SUSAN B ANTHONY LIST INC","1707 L STREET NW","WASHINGTON","DC",20036,"N","19-OCT-10","19-OCT-10","19-OCT-10",0,50200,10931586199,10931586201,"19-OCT-10                                                                                                                                                           "
"429","C30001101","US CHAMBER OF COMMERCE","1615 H STREET N.W.","WASHINGTON","DC",20062,"N","15-OCT-10","19-OCT-10","19-OCT-10",0,49921,10931577583,10931577585,"19-OCT-10                                                                                                                                                           "
"430","C30001101","US CHAMBER OF COMMERCE","1615 H STREEET N.W.","WASHINGTON","DC",20062,"N","15-OCT-10","19-OCT-10","19-OCT-10",0,49921,10931577591,10931577593,"19-OCT-10                                                                                                                                                          "
"431","C30001101","US CHAMBER OF COMMERCE","1615 H STREET NW","WASHINGTON","DC",20062,"N","14-OCT-10","19-OCT-10","19-OCT-10",0,979678,10931577302,10931577304,"19-OCT-10                                                                                                                                                            "
"432","C30001101","US CHAMBER OF COMMERCE","1615 H STREET N.W.","WASHINGTON","DC",20062,"N","15-OCT-10","18-OCT-10","18-OCT-10",0,1e+06,10931592455,10931592457,"19-OCT-10                                                                                                                                                         "
"433","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","18-JAN-10","18-OCT-10","18-OCT-10",5202000,252427,10931582164,10931582169,"19-OCT-10                                                                                                                                     "
"434","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"A","18-JAN-10","18-OCT-10","18-OCT-10",5202000,252427,10931585338,10931585343,"19-OCT-10                                                                                                                                     "
"435","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","17-JAN-10","18-OCT-10","18-OCT-10",5202000,90000,10931585122,10931585127,"19-OCT-10                                                                                                                                      "
"436","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","17-JAN-10","18-OCT-10","18-OCT-10",5202000,77799,10931582420,10931582425,"19-OCT-10                                                                                                                                      "
"437","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","18-JAN-10","18-OCT-10","18-OCT-10",5202000,57225,10931582888,10931582893,"19-OCT-10                                                                                                                                      "
"438","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","17-JAN-10","18-OCT-10","18-OCT-10",5202000,78357,10931583236,10931583241,"19-OCT-10                                                                                                                                      "
"439","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","17-JAN-10","18-OCT-10","18-OCT-10",5202000,77475,10931583993,10931583998,"19-OCT-10                                                                                                                                      "
"440","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","17-JAN-10","18-OCT-10","18-OCT-10",5202000,109475,10931584246,10931584251,"19-OCT-10                                                                                                                                     "
"441","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","17-JAN-10","18-OCT-10","18-OCT-10",5202000,69475,10931585074,10931585079,"19-OCT-10                                                                                                                                      "
